UserID,UserName,FullName,Email,Role,RegisteredAt,user_course_id,course_id,status,progress,enrolled_at,completed_at,score,course_title,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
68,middletonabigail,Pedro Stephens,michelleschneider@example.org,employee,2024-10-05 16:18:23.553,183,564966,assigned,100.0,2024-03-23 00:33:38,2024-06-02 00:33:38,56.0,The Complete Chart Pattern Trading Course: A Proven Approach,2666,115,52,intermediate,4.0,2015-08-10T21:07:35Z,Business Finance
69,shannon33,Kelsey Wilson,rrios@example.org,employee,2024-10-05 16:18:23.607,247,58977,undertaken,100.0,2024-02-13 21:34:05,2024-04-26 21:34:05,85.0,Financial Statements Made Easy,8095,249,12,expert,0.5833333134651184,2013-06-09T00:21:26Z,Business Finance
69,shannon33,Kelsey Wilson,rrios@example.org,employee,2024-10-05 16:18:23.607,248,476268,assigned,100.0,2023-11-04 01:31:57,2024-01-17 01:31:57,71.0,Options Trading 3 : Advanced Stock Profit and Success Method,5172,34,38,easy,2.5,2015-05-28T00:14:03Z,Business Finance
69,shannon33,Kelsey Wilson,rrios@example.org,employee,2024-10-05 16:18:23.607,249,564966,undertaken,100.0,2023-11-10 23:46:05,2024-01-20 23:46:05,50.0,The Complete Chart Pattern Trading Course: A Proven Approach,2666,115,52,intermediate,4.0,2015-08-10T21:07:35Z,Business Finance
70,howemarissa,Tammy Perez,stephenpayne@example.org,employee,2024-10-05 16:18:23.667,265,544234,undertaken,100.0,2023-10-20 15:49:25,2023-12-01 15:49:25,67.0,Mike G's Beginner Drum Course: Part 1,515,14,20,hard,3.0,2015-11-01T20:04:07Z,Musical Instruments
70,howemarissa,Tammy Perez,stephenpayne@example.org,employee,2024-10-05 16:18:23.667,266,149728,assigned,100.0,2024-01-12 14:12:45,2024-02-01 14:12:45,75.0,Learn Jazz Piano Today,1167,66,44,easy,3.0,2014-01-24T18:17:37Z,Musical Instruments
70,howemarissa,Tammy Perez,stephenpayne@example.org,employee,2024-10-05 16:18:23.667,267,696630,assigned,100.0,2024-05-31 05:12:20,2024-08-07 05:12:20,93.0,"7 Ways A Beginner Guitarist Can Sound Better, Instantly!",4529,193,7,easy,0.6000000238418579,2015-12-21T18:50:50Z,Musical Instruments
71,owilkins,Janice Sanford,roger58@example.org,employee,2024-10-05 16:18:23.723,244,961630,assigned,100.0,2024-10-01 22:31:27,2024-12-18 22:31:27,87.0,Beginner Guitar Quick-Start Course,2084,20,7,intermediate,1.0,2016-09-28T00:11:43Z,Musical Instruments
71,owilkins,Janice Sanford,roger58@example.org,employee,2024-10-05 16:18:23.723,245,1200374,assigned,100.0,2024-09-18 00:00:23,2024-10-30 00:00:23,59.0,Strumming from scratch - Rhythm guitar lesson for Beginners,530,11,13,hard,2.0,2017-05-04T21:57:00Z,Musical Instruments
71,owilkins,Janice Sanford,roger58@example.org,employee,2024-10-05 16:18:23.723,246,837722,undertaken,100.0,2023-11-30 08:10:36,2024-02-21 08:10:36,93.0,Modal Theory for Guitar (Guitar Lessons from Lutz Academy),1039,29,9,hard,1.5,2016-05-06T15:32:00Z,Musical Instruments
72,kennethwhite,Thomas Johnson,danielle53@example.com,employee,2024-10-05 16:18:23.780,70,564966,undertaken,100.0,2024-01-27 16:14:26,2024-03-14 16:14:26,96.0,The Complete Chart Pattern Trading Course: A Proven Approach,2666,115,52,intermediate,4.0,2015-08-10T21:07:35Z,Business Finance
72,kennethwhite,Thomas Johnson,danielle53@example.com,employee,2024-10-05 16:18:23.780,71,1113822,undertaken,100.0,2023-10-31 22:56:21,2023-11-30 22:56:21,59.0,Complete GST Course & Certification - Grow Your CA Practice,2792,923,274,intermediate,39.0,2017-03-09T16:34:20Z,Business Finance
72,kennethwhite,Thomas Johnson,danielle53@example.com,employee,2024-10-05 16:18:23.780,72,739964,undertaken,100.0,2024-02-03 04:25:13,2024-03-09 04:25:13,56.0,Investing And Trading For Beginners: Mastering Price Charts,1540,178,26,hard,1.0,2016-02-21T18:23:12Z,Business Finance
73,bcook,Max Robinson,ijennings@example.net,employee,2024-10-05 16:18:23.837,103,920306,assigned,100.0,2024-08-22 18:04:48,2024-08-28 18:04:48,84.0,Web Site for Beginners - Learn Web Building like knitting,9425,147,14,intermediate,1.5,2016-08-10T00:40:59Z,Web Development
73,bcook,Max Robinson,ijennings@example.net,employee,2024-10-05 16:18:23.837,104,642410,undertaken,100.0,2023-11-27 15:10:01,2024-01-27 15:10:01,73.0,The Complete Bootstrap Masterclass Course - Build 4 Projects,24978,540,67,hard,7.0,2015-10-27T20:27:11Z,Web Development
73,bcook,Max Robinson,ijennings@example.net,employee,2024-10-05 16:18:23.837,105,16646,undertaken,100.0,2024-08-16 00:17:23,2024-09-12 00:17:23,65.0,Web Programming with Python,35267,217,53,expert,4.0,2012-04-25T00:01:43Z,Web Development
74,anthonywilliams,Gregory Conway,vtaylor@example.com,employee,2024-10-05 16:18:23.893,289,643970,assigned,100.0,2024-02-16 11:14:37,2024-05-24 11:14:37,50.0,Instant Harmonica - Christmas. Play Jingle Bells Part 1 now,823,11,10,intermediate,0.699999988079071,2015-12-11T18:42:43Z,Musical Instruments
74,anthonywilliams,Gregory Conway,vtaylor@example.com,employee,2024-10-05 16:18:23.893,291,729464,assigned,100.0,2024-07-20 21:28:26,2024-07-28 21:28:26,88.0,Instant Harmonica - play the groovy Beatles Yesterday today!,295,7,14,easy,1.0,2016-04-25T15:48:05Z,Musical Instruments
75,nwolfe,Tiffany Robinson,richard93@example.net,employee,2024-10-05 16:18:23.947,235,8325,undertaken,100.0,2024-08-25 17:55:33,2024-09-02 17:55:33,94.0,HTML Tutorial: HTML & CSS for Beginners,12458,253,82,intermediate,4.0,2011-09-09T15:28:59Z,Web Development
75,nwolfe,Tiffany Robinson,richard93@example.net,employee,2024-10-05 16:18:23.947,236,94428,undertaken,100.0,2023-10-16 07:37:09,2023-11-12 07:37:09,70.0,Learn Complete Web Development From Scratch,14074,106,46,expert,12.0,2013-10-23T09:23:00Z,Web Development
75,nwolfe,Tiffany Robinson,richard93@example.net,employee,2024-10-05 16:18:23.947,237,965528,assigned,100.0,2023-10-27 04:07:00,2023-12-05 04:07:00,61.0,Web Development Masterclass - Complete Certificate Course,4090,178,348,easy,19.5,2016-10-12T03:14:13Z,Web Development
76,wolfmark,Sara Garcia,kelly61@example.net,employee,2024-10-05 16:18:24.007,142,874012,undertaken,100.0,2024-03-07 13:12:59,2024-04-14 13:12:59,77.0,The Ultimate Drawing Course - Beginner to Advanced,26742,2379,62,easy,11.0,2017-01-23T00:20:05Z,Graphic Design
76,wolfmark,Sara Garcia,kelly61@example.net,employee,2024-10-05 16:18:24.007,143,28556,undertaken,100.0,2024-07-20 16:35:51,2024-08-13 16:35:51,87.0,Discover How to Draw and paint Comics,8901,424,85,expert,62.0,2012-11-21T22:03:54Z,Graphic Design
76,wolfmark,Sara Garcia,kelly61@example.net,employee,2024-10-05 16:18:24.007,144,62721,assigned,100.0,2024-02-17 19:53:41,2024-04-08 19:53:41,92.0,Anatomy for Figure Drawing: Mastering the Human Figure,15500,754,65,expert,68.5,2013-10-16T11:37:30Z,Graphic Design
77,keithcook,Lori Brown,phillip17@example.org,employee,2024-10-05 16:18:24.060,214,1197206,undertaken,100.0,2024-08-04 22:33:52,2024-10-17 22:33:52,99.0,Illustrator CC MasterClass,462,50,86,intermediate,12.0,2017-05-02T16:41:21Z,Graphic Design
77,keithcook,Lori Brown,phillip17@example.org,employee,2024-10-05 16:18:24.060,215,1219520,undertaken,100.0,2024-05-31 05:36:12,2024-08-17 05:36:12,90.0,Adobe Illustrator T-Shirt Design for Merch by Amazon,390,44,15,expert,1.0,2017-06-13T20:41:14Z,Graphic Design
77,keithcook,Lori Brown,phillip17@example.org,employee,2024-10-05 16:18:24.060,216,1216132,undertaken,100.0,2024-07-04 14:28:08,2024-08-13 14:28:08,74.0,Learn Adobe Illustrator: Semi-Automatic Mandalas Drawing,1076,15,15,intermediate,1.0,2017-05-22T22:53:46Z,Graphic Design
78,halledward,Adam Lara,mariaday@example.net,employee,2024-10-05 16:18:24.117,169,94428,undertaken,100.0,2024-09-14 05:03:37,2024-12-13 05:03:37,90.0,Learn Complete Web Development From Scratch,14074,106,46,expert,12.0,2013-10-23T09:23:00Z,Web Development
78,halledward,Adam Lara,mariaday@example.net,employee,2024-10-05 16:18:24.117,170,889438,undertaken,100.0,2024-05-29 17:41:48,2024-08-16 17:41:48,68.0,ChatBots: Messenger ChatBot with API.AI and Node.JS,2577,529,64,hard,4.5,2016-06-30T16:57:08Z,Web Development
78,halledward,Adam Lara,mariaday@example.net,employee,2024-10-05 16:18:24.117,171,785388,undertaken,100.0,2023-12-24 17:18:55,2024-01-22 17:18:55,54.0,Scaling Docker on AWS,3133,351,63,expert,6.0,2016-03-28T17:51:04Z,Web Development
79,jose77,Melissa Robertson,yvettewilson@example.com,employee,2024-10-05 16:18:24.173,298,1086834,assigned,100.0,2024-09-27 02:07:12,2024-10-18 02:07:12,87.0,How To Make A Wordpress Website 2017 | Divi Theme Tutorial,3541,202,37,intermediate,4.0,2017-01-26T22:15:02Z,Web Development
79,jose77,Melissa Robertson,yvettewilson@example.com,employee,2024-10-05 16:18:24.173,299,987064,undertaken,100.0,2024-03-05 07:07:26,2024-04-07 07:07:26,61.0,Learn by Doing: Vue JS 2.0 the Right Way,1087,220,32,hard,3.5,2016-11-07T17:53:40Z,Web Development
79,jose77,Melissa Robertson,yvettewilson@example.com,employee,2024-10-05 16:18:24.173,300,785388,undertaken,100.0,2024-09-23 11:33:02,2024-12-07 11:33:02,76.0,Scaling Docker on AWS,3133,351,63,expert,6.0,2016-03-28T17:51:04Z,Web Development
80,thomas67,Elizabeth Stout,michael07@example.org,employee,2024-10-05 16:18:24.230,178,729464,undertaken,100.0,2023-10-16 09:25:12,2024-01-19 09:25:12,79.0,Instant Harmonica - play the groovy Beatles Yesterday today!,295,7,14,easy,1.0,2016-04-25T15:48:05Z,Musical Instruments
80,thomas67,Elizabeth Stout,michael07@example.org,employee,2024-10-05 16:18:24.230,179,560662,assigned,100.0,2024-07-16 23:47:43,2024-08-20 23:47:43,90.0,Instant Harmonica - how to get single notes in 5 easy steps,835,10,7,expert,0.6333333253860474,2015-07-22T22:15:10Z,Musical Instruments
80,thomas67,Elizabeth Stout,michael07@example.org,employee,2024-10-05 16:18:24.230,180,837722,assigned,100.0,2023-11-25 05:41:05,2024-02-05 05:41:05,88.0,Modal Theory for Guitar (Guitar Lessons from Lutz Academy),1039,29,9,hard,1.5,2016-05-06T15:32:00Z,Musical Instruments
81,susanhodges,Jill Williams,peter19@example.net,employee,2024-10-05 16:18:24.290,208,874012,assigned,100.0,2023-10-16 19:45:25,2024-01-07 19:45:25,75.0,The Ultimate Drawing Course - Beginner to Advanced,26742,2379,62,easy,11.0,2017-01-23T00:20:05Z,Graphic Design
81,susanhodges,Jill Williams,peter19@example.net,employee,2024-10-05 16:18:24.290,209,573064,undertaken,100.0,2024-08-21 02:46:41,2024-11-01 02:46:41,57.0,Photoshop in Ease: Create World Amazing  Graphic Designs,14440,182,26,intermediate,3.0,2015-08-13T21:17:34Z,Graphic Design
81,susanhodges,Jill Williams,peter19@example.net,employee,2024-10-05 16:18:24.290,210,1120554,undertaken,100.0,2023-12-21 20:37:27,2024-01-01 20:37:27,51.0,Canva Graphics Design Essential Training For Everyone,12340,124,46,hard,2.5,2017-03-07T03:54:27Z,Graphic Design
82,thomascarolyn,Brenda Atkins,monroeholly@example.com,employee,2024-10-05 16:18:24.347,184,975046,undertaken,100.0,2024-09-05 07:08:26,2024-10-03 07:08:26,51.0,Trading Options With Money Flow,1380,42,17,expert,1.0,2016-10-18T22:52:31Z,Business Finance
82,thomascarolyn,Brenda Atkins,monroeholly@example.com,employee,2024-10-05 16:18:24.347,185,1006314,undertaken,100.0,2024-04-25 18:42:15,2024-05-20 18:42:15,66.0,Financial Modeling for Business Analysts and Consultants,2174,74,51,hard,2.5,2016-12-19T19:26:30Z,Business Finance
82,thomascarolyn,Brenda Atkins,monroeholly@example.com,employee,2024-10-05 16:18:24.347,186,1167710,assigned,100.0,2023-10-18 01:50:38,2023-11-08 01:50:38,78.0,The Only Investment Strategy You Need For Your Retirement,827,14,15,intermediate,1.0,2017-04-18T18:13:32Z,Business Finance
83,hcook,Rachel Rivers,carla36@example.org,employee,2024-10-05 16:18:24.403,40,889438,undertaken,100.0,2024-03-17 02:29:36,2024-05-16 02:29:36,65.0,ChatBots: Messenger ChatBot with API.AI and Node.JS,2577,529,64,hard,4.5,2016-06-30T16:57:08Z,Web Development
83,hcook,Rachel Rivers,carla36@example.org,employee,2024-10-05 16:18:24.403,41,19603,assigned,100.0,2023-11-23 18:13:36,2023-11-24 18:13:36,98.0,Learning Dynamic Website Design - PHP MySQL and JavaScript,47886,285,125,intermediate,12.5,2012-06-18T16:52:34Z,Web Development
83,hcook,Rachel Rivers,carla36@example.org,employee,2024-10-05 16:18:24.403,42,1094964,undertaken,100.0,2024-06-04 02:41:36,2024-06-30 02:41:36,92.0,Build Your Own Backend REST API using Django REST Framework,2669,112,72,hard,5.5,2017-04-27T19:21:11Z,Web Development
84,juliegarcia,Nicole Phillips,john57@example.org,employee,2024-10-05 16:18:24.460,127,874012,assigned,100.0,2024-05-02 14:11:34,2024-07-13 14:11:34,85.0,The Ultimate Drawing Course - Beginner to Advanced,26742,2379,62,easy,11.0,2017-01-23T00:20:05Z,Graphic Design
84,juliegarcia,Nicole Phillips,john57@example.org,employee,2024-10-05 16:18:24.460,128,1216132,assigned,100.0,2024-04-10 07:30:05,2024-04-11 07:30:05,52.0,Learn Adobe Illustrator: Semi-Automatic Mandalas Drawing,1076,15,15,intermediate,1.0,2017-05-22T22:53:46Z,Graphic Design
84,juliegarcia,Nicole Phillips,john57@example.org,employee,2024-10-05 16:18:24.460,129,62721,undertaken,100.0,2024-06-04 10:52:58,2024-07-22 10:52:58,88.0,Anatomy for Figure Drawing: Mastering the Human Figure,15500,754,65,expert,68.5,2013-10-16T11:37:30Z,Graphic Design
85,jennifercortez,Adam Wilkinson,kirstenmclean@example.org,employee,2024-10-05 16:18:24.517,151,920306,undertaken,100.0,2024-04-18 18:12:28,2024-05-03 18:12:28,63.0,Web Site for Beginners - Learn Web Building like knitting,9425,147,14,intermediate,1.5,2016-08-10T00:40:59Z,Web Development
85,jennifercortez,Adam Wilkinson,kirstenmclean@example.org,employee,2024-10-05 16:18:24.517,152,1086834,undertaken,100.0,2024-07-09 01:11:42,2024-07-18 01:11:42,96.0,How To Make A Wordpress Website 2017 | Divi Theme Tutorial,3541,202,37,intermediate,4.0,2017-01-26T22:15:02Z,Web Development
85,jennifercortez,Adam Wilkinson,kirstenmclean@example.org,employee,2024-10-05 16:18:24.517,153,94428,undertaken,100.0,2024-07-05 15:03:10,2024-07-10 15:03:10,79.0,Learn Complete Web Development From Scratch,14074,106,46,expert,12.0,2013-10-23T09:23:00Z,Web Development
86,nwilkinson,Ryan Bruce,rlong@example.org,employee,2024-10-05 16:18:24.573,238,8325,undertaken,100.0,2023-10-26 21:03:33,2023-12-17 21:03:33,60.0,HTML Tutorial: HTML & CSS for Beginners,12458,253,82,intermediate,4.0,2011-09-09T15:28:59Z,Web Development
86,nwilkinson,Ryan Bruce,rlong@example.org,employee,2024-10-05 16:18:24.573,239,920306,assigned,100.0,2024-03-07 11:45:27,2024-05-19 11:45:27,97.0,Web Site for Beginners - Learn Web Building like knitting,9425,147,14,intermediate,1.5,2016-08-10T00:40:59Z,Web Development
86,nwilkinson,Ryan Bruce,rlong@example.org,employee,2024-10-05 16:18:24.573,240,1089744,assigned,100.0,2023-12-16 06:13:19,2024-02-03 06:13:19,62.0,How To Make A Wordpress Website 2017 - Divi Theme Tutorial,2780,94,29,hard,3.0,2017-01-26T17:16:27Z,Web Development
87,ojacobs,Cynthia Blake,dcruz@example.net,employee,2024-10-05 16:18:24.630,73,8325,undertaken,100.0,2023-11-09 01:34:31,2024-02-03 01:34:31,71.0,HTML Tutorial: HTML & CSS for Beginners,12458,253,82,intermediate,4.0,2011-09-09T15:28:59Z,Web Development
87,ojacobs,Cynthia Blake,dcruz@example.net,employee,2024-10-05 16:18:24.630,74,1146014,assigned,100.0,2024-09-26 15:06:32,2024-11-25 15:06:32,87.0,Learn JavaScript for beginners,15276,167,19,easy,1.5,2017-03-16T20:57:12Z,Web Development
87,ojacobs,Cynthia Blake,dcruz@example.net,employee,2024-10-05 16:18:24.630,75,1094964,undertaken,100.0,2024-04-02 23:06:50,2024-06-03 23:06:50,77.0,Build Your Own Backend REST API using Django REST Framework,2669,112,72,hard,5.5,2017-04-27T19:21:11Z,Web Development
88,romerosusan,Michael Clark,vscott@example.org,employee,2024-10-05 16:18:24.687,286,1120554,assigned,100.0,2023-11-06 20:35:27,2024-01-26 20:35:27,57.0,Canva Graphics Design Essential Training For Everyone,12340,124,46,hard,2.5,2017-03-07T03:54:27Z,Graphic Design
88,romerosusan,Michael Clark,vscott@example.org,employee,2024-10-05 16:18:24.687,287,1145736,undertaken,100.0,2024-04-25 16:14:26,2024-07-25 16:14:26,97.0,Create Professional Looking Infographics With No Experience,9367,104,21,hard,2.0,2017-03-21T19:00:13Z,Graphic Design
88,romerosusan,Michael Clark,vscott@example.org,employee,2024-10-05 16:18:24.687,288,595876,undertaken,100.0,2024-02-18 06:53:17,2024-05-09 06:53:17,82.0,Logo Design in Adobe Illustrator - for Beginners & Beyond,4297,337,110,easy,7.5,2015-10-01T21:40:39Z,Graphic Design
89,abigail40,Shannon Nelson,ojohnson@example.net,employee,2024-10-05 16:18:24.740,199,739964,assigned,100.0,2023-12-23 07:06:35,2024-03-01 07:06:35,66.0,Investing And Trading For Beginners: Mastering Price Charts,1540,178,26,hard,1.0,2016-02-21T18:23:12Z,Business Finance
89,abigail40,Shannon Nelson,ojohnson@example.net,employee,2024-10-05 16:18:24.740,200,719698,assigned,100.0,2024-02-12 00:55:25,2024-04-10 00:55:25,65.0,Basic Technical Analysis: Learn the structure of the market,4919,79,16,easy,1.5,2016-01-08T17:21:26Z,Business Finance
89,abigail40,Shannon Nelson,ojohnson@example.net,employee,2024-10-05 16:18:24.740,201,1196544,assigned,100.0,2023-11-11 21:53:43,2024-02-13 21:53:43,71.0,Python Algo Trading: Sentiment Trading with News,294,19,42,hard,7.0,2017-04-28T16:41:44Z,Business Finance
90,mhayes,Erin Vargas,andre37@example.org,employee,2024-10-05 16:18:24.797,16,661814,assigned,100.0,2024-06-10 14:41:24,2024-08-05 14:41:24,84.0,Piano Runs & Fills #3:  Jazzy Chromatic Chord Song Endings,747,5,28,easy,1.0,2015-11-10T18:42:55Z,Musical Instruments
90,mhayes,Erin Vargas,andre37@example.org,employee,2024-10-05 16:18:24.797,17,195576,assigned,100.0,2024-04-17 09:53:58,2024-05-27 09:53:58,92.0,Learn To Play The Drums Without A Drum Kit,1589,52,39,intermediate,2.0,2014-06-27T21:54:58Z,Musical Instruments
90,mhayes,Erin Vargas,andre37@example.org,employee,2024-10-05 16:18:24.797,18,560662,undertaken,100.0,2024-09-16 14:24:32,2024-10-12 14:24:32,54.0,Instant Harmonica - how to get single notes in 5 easy steps,835,10,7,expert,0.6333333253860474,2015-07-22T22:15:10Z,Musical Instruments
91,anthony27,Deborah Bullock,vernon81@example.org,employee,2024-10-05 16:18:24.853,280,1011058,assigned,100.0,2024-04-30 14:18:17,2024-06-04 14:18:17,56.0,How To Maximize Your Profits Trading Options,1276,45,26,easy,2.0,2016-12-13T14:57:18Z,Business Finance
91,anthony27,Deborah Bullock,vernon81@example.org,employee,2024-10-05 16:18:24.853,281,1196544,assigned,100.0,2023-11-22 11:19:13,2024-01-12 11:19:13,92.0,Python Algo Trading: Sentiment Trading with News,294,19,42,hard,7.0,2017-04-28T16:41:44Z,Business Finance
91,anthony27,Deborah Bullock,vernon81@example.org,employee,2024-10-05 16:18:24.853,282,739964,assigned,100.0,2024-02-26 23:21:17,2024-05-18 23:21:17,99.0,Investing And Trading For Beginners: Mastering Price Charts,1540,178,26,hard,1.0,2016-02-21T18:23:12Z,Business Finance
92,douglasanderson,Natalie Chen,kentharris@example.net,employee,2024-10-05 16:18:24.910,148,159070,undertaken,100.0,2024-08-05 04:36:19,2024-10-24 04:36:19,63.0,Introduction to Web Development: HTML,26800,333,55,easy,3.0,2014-02-13T20:39:33Z,Web Development
92,douglasanderson,Natalie Chen,kentharris@example.net,employee,2024-10-05 16:18:24.910,149,1078208,assigned,100.0,2024-07-31 05:23:32,2024-08-22 05:23:32,66.0,Spring Boot Tutorial For Beginners,2578,210,39,intermediate,5.5,2017-01-23T15:13:53Z,Web Development
92,douglasanderson,Natalie Chen,kentharris@example.net,employee,2024-10-05 16:18:24.910,150,16646,assigned,100.0,2024-07-26 11:54:59,2024-08-20 11:54:59,68.0,Web Programming with Python,35267,217,53,expert,4.0,2012-04-25T00:01:43Z,Web Development
93,karenrodriguez,Ian Good,laurie44@example.org,employee,2024-10-05 16:18:24.967,160,1120554,undertaken,100.0,2024-09-20 07:07:43,2024-11-13 07:07:43,59.0,Canva Graphics Design Essential Training For Everyone,12340,124,46,hard,2.5,2017-03-07T03:54:27Z,Graphic Design
93,karenrodriguez,Ian Good,laurie44@example.org,employee,2024-10-05 16:18:24.967,161,62721,undertaken,100.0,2024-03-21 20:12:53,2024-06-02 20:12:53,63.0,Anatomy for Figure Drawing: Mastering the Human Figure,15500,754,65,expert,68.5,2013-10-16T11:37:30Z,Graphic Design
93,karenrodriguez,Ian Good,laurie44@example.org,employee,2024-10-05 16:18:24.967,162,595876,undertaken,100.0,2024-07-03 04:29:54,2024-09-12 04:29:54,72.0,Logo Design in Adobe Illustrator - for Beginners & Beyond,4297,337,110,easy,7.5,2015-10-01T21:40:39Z,Graphic Design
94,johnmercado,Linda Moreno,jeremydunn@example.net,employee,2024-10-05 16:18:25.023,118,661814,assigned,100.0,2024-07-16 08:05:26,2024-09-29 08:05:26,62.0,Piano Runs & Fills #3:  Jazzy Chromatic Chord Song Endings,747,5,28,easy,1.0,2015-11-10T18:42:55Z,Musical Instruments
94,johnmercado,Linda Moreno,jeremydunn@example.net,employee,2024-10-05 16:18:25.023,119,961630,undertaken,100.0,2023-10-16 10:57:55,2024-01-19 10:57:55,62.0,Beginner Guitar Quick-Start Course,2084,20,7,intermediate,1.0,2016-09-28T00:11:43Z,Musical Instruments
95,gosborn,Brenda Berry,catherinemyers@example.net,employee,2024-10-05 16:18:25.080,49,742602,undertaken,100.0,2024-05-03 09:59:48,2024-06-10 09:59:48,54.0,Financial Management Risk and Return For Securities,3607,21,19,easy,1.5,2016-02-03T18:04:01Z,Business Finance
95,gosborn,Brenda Berry,catherinemyers@example.net,employee,2024-10-05 16:18:25.080,50,58977,assigned,100.0,2023-10-10 15:24:40,2024-01-04 15:24:40,84.0,Financial Statements Made Easy,8095,249,12,expert,0.5833333134651184,2013-06-09T00:21:26Z,Business Finance
95,gosborn,Brenda Berry,catherinemyers@example.net,employee,2024-10-05 16:18:25.080,51,564966,undertaken,100.0,2023-11-10 05:21:23,2024-02-11 05:21:23,86.0,The Complete Chart Pattern Trading Course: A Proven Approach,2666,115,52,intermediate,4.0,2015-08-10T21:07:35Z,Business Finance
96,ujohnson,Thomas Kelley,beverly49@example.com,employee,2024-10-05 16:18:25.133,25,403100,undertaken,100.0,2024-04-01 01:47:03,2024-04-18 01:47:03,65.0,"Trading Stock Chart Patterns For Immediate, Explosive Gains",2917,148,23,expert,2.5,2015-01-30T22:13:03Z,Business Finance
96,ujohnson,Thomas Kelley,beverly49@example.com,employee,2024-10-05 16:18:25.133,26,58977,undertaken,100.0,2024-01-19 23:47:07,2024-02-25 23:47:07,63.0,Financial Statements Made Easy,8095,249,12,expert,0.5833333134651184,2013-06-09T00:21:26Z,Business Finance
96,ujohnson,Thomas Kelley,beverly49@example.com,employee,2024-10-05 16:18:25.133,27,504036,assigned,100.0,2024-09-27 15:39:17,2025-01-02 15:39:17,75.0,Short Selling: Learn To Sell Stocks Before The Fall,2276,106,19,expert,1.5,2015-06-22T21:18:35Z,Business Finance
97,michael19,Carrie Wright,sroberts@example.org,employee,2024-10-05 16:18:25.190,262,642410,assigned,100.0,2024-07-12 01:26:41,2024-08-12 01:26:41,52.0,The Complete Bootstrap Masterclass Course - Build 4 Projects,24978,540,67,hard,7.0,2015-10-27T20:27:11Z,Web Development
97,michael19,Carrie Wright,sroberts@example.org,employee,2024-10-05 16:18:25.190,263,1089744,undertaken,100.0,2024-05-08 08:12:28,2024-08-05 08:12:28,64.0,How To Make A Wordpress Website 2017 - Divi Theme Tutorial,2780,94,29,hard,3.0,2017-01-26T17:16:27Z,Web Development
97,michael19,Carrie Wright,sroberts@example.org,employee,2024-10-05 16:18:25.190,264,19603,assigned,100.0,2023-10-25 06:19:33,2023-11-19 06:19:33,74.0,Learning Dynamic Website Design - PHP MySQL and JavaScript,47886,285,125,intermediate,12.5,2012-06-18T16:52:34Z,Web Development
98,powelljessica,Emily Buchanan,sarahanderson@example.org,employee,2024-10-05 16:18:25.247,253,749542,undertaken,100.0,2023-12-16 04:56:10,2024-01-21 04:56:10,57.0,Graphic Design Bootcamp,15276,1740,65,expert,8.0,2016-05-13T00:03:03Z,Graphic Design
98,powelljessica,Emily Buchanan,sarahanderson@example.org,employee,2024-10-05 16:18:25.247,254,62721,assigned,100.0,2024-03-23 23:21:12,2024-06-30 23:21:12,56.0,Anatomy for Figure Drawing: Mastering the Human Figure,15500,754,65,expert,68.5,2013-10-16T11:37:30Z,Graphic Design
98,powelljessica,Emily Buchanan,sarahanderson@example.org,employee,2024-10-05 16:18:25.247,255,1120554,assigned,100.0,2024-10-04 08:18:23,2024-12-13 08:18:23,81.0,Canva Graphics Design Essential Training For Everyone,12340,124,46,hard,2.5,2017-03-07T03:54:27Z,Graphic Design
99,kemprichard,Henry Grant,matthewperez@example.com,employee,2024-10-05 16:18:25.303,172,975046,undertaken,100.0,2024-07-16 10:33:34,2024-10-04 10:33:34,73.0,Trading Options With Money Flow,1380,42,17,expert,1.0,2016-10-18T22:52:31Z,Business Finance
99,kemprichard,Henry Grant,matthewperez@example.com,employee,2024-10-05 16:18:25.303,173,192870,assigned,100.0,2024-04-06 22:49:41,2024-05-05 22:49:41,53.0,Trading Penny Stocks: A Guide for All Levels In 2017,9221,138,25,intermediate,3.0,2014-05-02T15:13:30Z,Business Finance
99,kemprichard,Henry Grant,matthewperez@example.com,employee,2024-10-05 16:18:25.303,174,1113822,assigned,100.0,2024-03-22 22:54:36,2024-04-30 22:54:36,86.0,Complete GST Course & Certification - Grow Your CA Practice,2792,923,274,intermediate,39.0,2017-03-09T16:34:20Z,Business Finance
100,robinsonjodi,Cassandra Santiago,crubio@example.net,employee,2024-10-05 16:18:25.360,67,592338,assigned,100.0,2024-09-19 06:06:11,2024-12-07 06:06:11,93.0,Forex Trading Secrets of the Pros With Amazon's AWS,4284,93,76,hard,5.0,2015-09-11T16:47:02Z,Business Finance
100,robinsonjodi,Cassandra Santiago,crubio@example.net,employee,2024-10-05 16:18:25.360,68,739964,assigned,100.0,2023-10-23 06:17:29,2023-12-14 06:17:29,78.0,Investing And Trading For Beginners: Mastering Price Charts,1540,178,26,hard,1.0,2016-02-21T18:23:12Z,Business Finance
100,robinsonjodi,Cassandra Santiago,crubio@example.net,employee,2024-10-05 16:18:25.360,69,1070968,undertaken,100.0,2023-11-21 21:28:25,2024-02-10 21:28:25,68.0,Ultimate Investment Banking Course,2147,23,51,easy,1.5,2017-01-18T20:58:58Z,Business Finance
